"","mouse_SRR391076.counts","Symbol","Name"
"ENSMUSG00000037353",43.4868653082795,"Letmd1","LETM1 domain containing 1"
"ENSMUSG00000037355",65.9673634761189,"Uvssa","UV stimulated scaffold protein A"
"ENSMUSG00000037361",68.5470927740677,"Sf3b6","splicing factor 3B, subunit 6"
"ENSMUSG00000037363",49.7519221747265,"Letm2","leucine zipper-EF-hand containing transmembrane protein 2"
"ENSMUSG00000037364",146.491770847806,"Srrt","serrate RNA effector molecule homolog (Arabidopsis)"
"ENSMUSG00000037366",3.68532756849826,"Pafah2","platelet-activating factor acetylhydrolase 2"
"ENSMUSG00000037369",96.5555822946545,"Kdm6a","lysine (K)-specific demethylase 6A"
"ENSMUSG00000037370",12.5301137328941,"Enpp1","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSMUSG00000037373",117.00915029982,"Ctbp1","C-terminal binding protein 1"
"ENSMUSG00000037375",2.7639956763737,"Hhat","hedgehog acyltransferase"
"ENSMUSG00000037376",27.4556903853121,"Trmt6","tRNA methyltransferase 6"
"ENSMUSG00000037395",23.401830059964,"Rcor3","REST corepressor 3"
"ENSMUSG00000037400",230.332973031141,"Atp11b","ATPase, class VI, type 11B"
"ENSMUSG00000037405",18.4266378424913,"Icam1","intercellular adhesion molecule 1"
"ENSMUSG00000037408",11.2402490839197,"Cnnm4","cyclin M4"
"ENSMUSG00000037410",62.8348350428954,"Tbc1d2b","TBC1 domain family, member 2B"
"ENSMUSG00000037415",328.91548548847,"Ranbp10","RAN binding protein 10"
"ENSMUSG00000037416",101.162241755277,"Dmxl1","Dmx-like 1"
"ENSMUSG00000037419",28.5612886558615,"Endod1","endonuclease domain containing 1"
"ENSMUSG00000037426",36.116210171283,"Depdc5","DEP domain containing 5"
"ENSMUSG00000037432",2.7639956763737,"Fer1l5","fer-1-like 5 (C. elegans)"
"ENSMUSG00000037434",17.3210395719418,"Slc30a1","solute carrier family 30 (zinc transporter), member 1"
"ENSMUSG00000037443",35.7476774144331,"Cep85","centrosomal protein 85"
"ENSMUSG00000037447",171.551998313594,"Arid5a","AT rich interactive domain 5A (MRF1-like)"
"ENSMUSG00000037458",50.857520445276,"Azin1","antizyme inhibitor 1"
"ENSMUSG00000037461",70.5740229367417,"Ints7","integrator complex subunit 7"
"ENSMUSG00000037463",1.84266378424913,"Fbxo27","F-box protein 27"
"ENSMUSG00000037465",9.76611805652039,"Klf10","Kruppel-like factor 10"
"ENSMUSG00000037466",2.57972929794878,"4930427A07Rik","RIKEN cDNA 4930427A07 gene"
"ENSMUSG00000037470",155.889356147476,"Uggt1","UDP-glucose glycoprotein glucosyltransferase 1"
"ENSMUSG00000037474",4.60665946062283,"Dtl","denticleless E3 ubiquitin protein ligase"
"ENSMUSG00000037475",203.614348159529,"Thoc2","THO complex 2"
"ENSMUSG00000037486",141.700845008758,"Asxl2","additional sex combs like 2 (Drosophila)"
"ENSMUSG00000037487",269.213178878798,"Ubr5","ubiquitin protein ligase E3 component n-recognin 5"
"ENSMUSG00000037499",2.57972929794878,"Nenf","neuron derived neurotrophic factor"
"ENSMUSG00000037503",281.743292611692,"Fam168b","family with sequence similarity 168, member B"
"ENSMUSG00000037509",8.29198702912109,"Arhgef4","Rho guanine nucleotide exchange factor (GEF) 4"
"ENSMUSG00000037514",58.9652410959722,"Pank2","pantothenate kinase 2"
"ENSMUSG00000037519",90.6590581850572,"Ppfia1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1"
"ENSMUSG00000037523",27.639956763737,"Mavs","mitochondrial antiviral signaling protein"
"ENSMUSG00000037525",6.81785600172179,"Bcdin3d","BCDIN3 domain containing"
"ENSMUSG00000037526",19.5322361130408,"Atg14","autophagy related 14"
"ENSMUSG00000037531",7.92345427227126,"Mrpl47","mitochondrial ribosomal protein L47"
"ENSMUSG00000037533",610.843044478587,"Rapgef6","Rap guanine nucleotide exchange factor (GEF) 6"
"ENSMUSG00000037535",0.552799135274739,NA,NA
"ENSMUSG00000037536",19.9007688698906,"Fbxo34","F-box protein 34"
"ENSMUSG00000037544",10.3189171917951,"Dlgap5","discs, large (Drosophila) homolog-associated protein 5"
"ENSMUSG00000037548",6.26505686644705,"H2-DMb2","histocompatibility 2, class II, locus Mb2"
"ENSMUSG00000037552",121.063010625168,"Plekhg2","pleckstrin homology domain containing, family G (with RhoGef domain) member 2"
"ENSMUSG00000037553",213.748998972899,"Zdhhc18","zinc finger, DHHC domain containing 18"
"ENSMUSG00000037563",665.938691627636,"Rps16","ribosomal protein S16"
"ENSMUSG00000037568",0.921331892124566,"Vash2","vasohibin 2"
"ENSMUSG00000037570",28.0084895205868,"Mcrs1","microspherule protein 1"
"ENSMUSG00000037572",13.0829128681688,"Wdhd1","WD repeat and HMG-box DNA binding protein 1"
"ENSMUSG00000037573",56.0169790411736,"Tob1","transducer of ErbB-2.1"
"ENSMUSG00000037579",0.737065513699652,"Kcnh3","potassium voltage-gated channel, subfamily H (eag-related), member 3"
"ENSMUSG00000037580",21.190633518865,"Gch1","GTP cyclohydrolase 1"
"ENSMUSG00000037593",1.65839740582422,NA,NA
"ENSMUSG00000037600",0.552799135274739,"Kdf1","keratinocyte differentiation factor 1"
"ENSMUSG00000037601",4.05386032534809,"Nme1","NME/NM23 nucleoside diphosphate kinase 1"
"ENSMUSG00000037606",23.7703628168138,"Osbpl5","oxysterol binding protein-like 5"
"ENSMUSG00000037608",259.815593579127,"Bclaf1","BCL2-associated transcription factor 1"
"ENSMUSG00000037613",15.4783757876927,"Tnfrsf23","tumor necrosis factor receptor superfamily, member 23"
"ENSMUSG00000037617",5.15945859589757,"Spag1","sperm associated antigen 1"
"ENSMUSG00000037622",94.7129185104053,"Wdtc1","WD and tetratricopeptide repeats 1"
"ENSMUSG00000037628",1.10559827054948,"Cdkn3","cyclin-dependent kinase inhibitor 3"
"ENSMUSG00000037638",16.3997076798173,"Zbtb42","zinc finger and BTB domain containing 42"
"ENSMUSG00000037640",24.8759610873633,"Zfp60","zinc finger protein 60"
"ENSMUSG00000037643",15.8469085445425,"Prkci","protein kinase C, iota"
"ENSMUSG00000037646",118.299014948794,"Vps13b","vacuolar protein sorting 13B"
"ENSMUSG00000037649",13.2671792465937,"H2-DMa","histocompatibility 2, class II, locus DMa"
"ENSMUSG00000037652",203.430081781104,"Phc3","polyhomeotic-like 3 (Drosophila)"
"ENSMUSG00000037656",8.476253407546,"Slc20a2","solute carrier family 20, member 2"
"ENSMUSG00000037661",7.0021223801467,"Gpr160","G protein-coupled receptor 160"
"ENSMUSG00000037664",1.28986464897439,"Cdkn1c","cyclin-dependent kinase inhibitor 1C (P57)"
"ENSMUSG00000037669",47.5407256336276,"Ldah","lipid droplet associated hydrolase"
"ENSMUSG00000037674",134.514456250187,"Rfx7","regulatory factor X, 7"
"ENSMUSG00000037679",89.5534599145078,"Inf2","inverted formin, FH2 and WH2 domain containing"
"ENSMUSG00000037685",42.7497997945798,"Atp8a1","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1"
"ENSMUSG00000037692",38.6959394692318,"Ahdc1","AT hook, DNA binding motif, containing 1"
"ENSMUSG00000037697",38.5116730908068,"Ddhd1","DDHD domain containing 1"
"ENSMUSG00000037703",4.42239308219791,"Lzts3","leucine zipper, putative tumor suppressor family member 3"
"ENSMUSG00000037706",22.2962317894145,"Cd81","CD81 antigen"
"ENSMUSG00000037709",0.552799135274739,"Fam13a","family with sequence similarity 13, member A"
"ENSMUSG00000037710",3.68532756849826,"Cisd1","CDGSH iron sulfur domain 1"
"ENSMUSG00000037720",30.7724851969605,"Tmem33","transmembrane protein 33"
"ENSMUSG00000037722",23.5860964383889,"Gnpnat1","glucosamine-phosphate N-acetyltransferase 1"
"ENSMUSG00000037725",2.21119654109896,"Ckap2","cytoskeleton associated protein 2"
"ENSMUSG00000037730",34.8263455223086,"Mynn","myoneurin"
"ENSMUSG00000037731",4.05386032534809,"Themis2","thymocyte selection associated family member 2"
"ENSMUSG00000037740",14.5570438955681,"Mrps26","mitochondrial ribosomal protein S26"
"ENSMUSG00000037742",10313.3892004424,"Eef1a1","eukaryotic translation elongation factor 1 alpha 1"
"ENSMUSG00000037750",31.87808346751,"Fam222b","family with sequence similarity 222, member B"
"ENSMUSG00000037752",5.89652410959722,"Xkr8","X-linked Kx blood group related 8"
"ENSMUSG00000037754",159.943216472825,"Ppp1r16b","protein phosphatase 1, regulatory (inhibitor) subunit 16B"
"ENSMUSG00000037759",9.39758529967057,"Ptger2","prostaglandin E receptor 2 (subtype EP2)"
"ENSMUSG00000037761",16.7682404366671,"Actr5","ARP5 actin-related protein 5"
"ENSMUSG00000037772",9.02905254282074,"Mrpl23","mitochondrial ribosomal protein L23"
"ENSMUSG00000037773",21.0063671404401,"Pced1a","PC-esterase domain containing 1A"
"ENSMUSG00000037787",11.4245154623446,"Apopt1","apoptogenic, mitochondrial 1"
"ENSMUSG00000037788",31.1410179538103,"Vopp1","vesicular, overexpressed in cancer, prosurvival protein 1"
"ENSMUSG00000037791",152.388294957403,"Phf12","PHD finger protein 12"
"ENSMUSG00000037795",123.274207166267,"N4bp2","NEDD4 binding protein 2"
"ENSMUSG00000037805",436.527050488619,"Rpl10a","ribosomal protein L10A"
"ENSMUSG00000037808",67.0729617466684,"Fam76b","family with sequence similarity 76, member B"
"ENSMUSG00000037815",30.0354196832608,"Ctnna1","catenin (cadherin associated protein), alpha 1"
"ENSMUSG00000037816",6.44932324487196,"Fbxw17","F-box and WD-40 domain protein 17"
"ENSMUSG00000037818",17.6895723287917,"Abhd18","abhydrolase domain containing 18"
"ENSMUSG00000037822",80.524407371687,"Smim14","small integral membrane protein 14"
"ENSMUSG00000037824",94.1601193751306,"Tspan14","tetraspanin 14"
"ENSMUSG00000037826",30.5882188185356,"Ppm1k","protein phosphatase 1K (PP2C domain containing)"
"ENSMUSG00000037833",3.13252843322352,"Sh2d4b","SH2 domain containing 4B"
"ENSMUSG00000037845",2.39546291952387,"Fdxacb1","ferredoxin-fold anticodon binding domain containing 1"
"ENSMUSG00000037846",0.737065513699652,"Rtkn2","rhotekin 2"
"ENSMUSG00000037847",8.84478616439583,"Nmrk1","nicotinamide riboside kinase 1"
"ENSMUSG00000037849",74.9964160189396,"LOC102639543","signaling mucin HKR1-like"
"ENSMUSG00000037851",76.286280667914,"Iars","isoleucine-tRNA synthetase"
"ENSMUSG00000037852",0.552799135274739,"Cpe","carboxypeptidase E"
"ENSMUSG00000037855",0.921331892124566,"Zfp365","zinc finger protein 365"
"ENSMUSG00000037857",99.3195779710282,"Nufip2","nuclear fragile X mental retardation protein interacting protein 2"
"ENSMUSG00000037860",47.7249920120525,"Aim2","absent in melanoma 2"
"ENSMUSG00000037868",9.76611805652039,"Egr2","early growth response 2"
"ENSMUSG00000037876",225.173514435244,"Jmjd1c","jumonji domain containing 1C"
"ENSMUSG00000037885",31.3252843322352,"Stk35","serine/threonine kinase 35"
"ENSMUSG00000037887",2.02693016267404,"Dusp8","dual specificity phosphatase 8"
"ENSMUSG00000037890",17.3210395719418,"Wdr19","WD repeat domain 19"
"ENSMUSG00000037894",84.0254685617604,"H2afz","H2A histone family, member Z"
"ENSMUSG00000037896",73.8908177483902,"Rcor1","REST corepressor 1"
"ENSMUSG00000037902",6.44932324487196,"Sirpa","signal-regulatory protein alpha"
"ENSMUSG00000037904",0.737065513699652,"Ankrd9","ankyrin repeat domain 9"
"ENSMUSG00000037905",14.925576652418,"Bri3bp","Bri3 binding protein"
"ENSMUSG00000037907",11.9773145976194,"Ankrd13b","ankyrin repeat domain 13b"
"ENSMUSG00000037913",11.6087818407695,"Tmem156","transmembrane protein 156"
"ENSMUSG00000037916",19.7165024914657,"Ndufv1","NADH dehydrogenase (ubiquinone) flavoprotein 1"
"ENSMUSG00000037921",14.925576652418,"Ddx60","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60"
"ENSMUSG00000037922",3.86959394692318,"Bank1","B cell scaffold protein with ankyrin repeats 1"
"ENSMUSG00000037926",807.086737501119,"Ssh2","slingshot homolog 2 (Drosophila)"
"ENSMUSG00000037933",79.4188091011376,"Bicd2","bicaudal D homolog 2 (Drosophila)"
"ENSMUSG00000037935",116.64061754297,"Smarce1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"ENSMUSG00000037936",9.58185167809548,"Scarb1","scavenger receptor class B, member 1"
"ENSMUSG00000037938",9.21331892124565,"Chchd5","coiled-coil-helix-coiled-coil-helix domain containing 5"
"ENSMUSG00000037940",568.830310197707,"Inpp4b","inositol polyphosphate-4-phosphatase, type II"
"ENSMUSG00000037944",521.473850942504,"Ccr7","chemokine (C-C motif) receptor 7"
"ENSMUSG00000037946",121.615809760443,"Fgd3","FYVE, RhoGEF and PH domain containing 3"
"ENSMUSG00000037949",11.9773145976194,"Ano10","anoctamin 10"
"ENSMUSG00000037957",38.3274067123819,"Wdr20","WD repeat domain 20"
"ENSMUSG00000037958",42.38126703773,"Nsrp1","nuclear speckle regulatory protein 1"
"ENSMUSG00000037960",23.401830059964,"Card19","caspase recruitment domain family, member 19"
"ENSMUSG00000037965",203.798614537954,"Zc3h7a","zinc finger CCCH type containing 7 A"
"ENSMUSG00000037966",15.8469085445425,"Ninj1","ninjurin 1"
"ENSMUSG00000037971",10.687449948645,"1110032A03Rik","RIKEN cDNA 1110032A03 gene"
"ENSMUSG00000037972",16.0311749229674,"Snn","stannin"
"ENSMUSG00000037977",0.552799135274739,"6430571L13Rik","RIKEN cDNA 6430571L13 gene"
"ENSMUSG00000037979",12.5301137328941,"Ccdc92","coiled-coil domain containing 92"
"ENSMUSG00000037991",4.238126703773,"Rmi2","RecQ mediated genome instability 2"
"ENSMUSG00000037992",53.068716986375,"Rara","retinoic acid receptor, alpha"
"ENSMUSG00000037993",67.4414945035182,"Dhx38","DEAH (Asp-Glu-Ala-His) box polypeptide 38"
"ENSMUSG00000037994",1.10559827054948,"Slc9b2","solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2"
"ENSMUSG00000037997",39.0644722260816,"Parp11","poly (ADP-ribose) polymerase family, member 11"
"ENSMUSG00000037999",131.566194195388,"Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"ENSMUSG00000038000",29.666886926411,"Acd","adrenocortical dysplasia"
"ENSMUSG00000038002",87.5265297518337,"Cramp1l","Crm, cramped-like (Drosophila)"
"ENSMUSG00000038005",24.1388955736636,"Hpf1","histone PARylation factor 1"
"ENSMUSG00000038007",9.39758529967057,"Acer2","alkaline ceramidase 2"
"ENSMUSG00000038010",4.05386032534809,"Ccdc138","coiled-coil domain containing 138"
"ENSMUSG00000038011",0.552799135274739,"Dnah10","dynein, axonemal, heavy chain 10"
"ENSMUSG00000038013",101.162241755277,"Wipf2","WAS/WASL interacting protein family, member 2"
"ENSMUSG00000038014",272.345707312022,"Fam120a","family with sequence similarity 120, member A"
"ENSMUSG00000038023",94.3443857535555,"Atp6v0a2","ATPase, H+ transporting, lysosomal V0 subunit A2"
"ENSMUSG00000038024",54.3585816353494,"Dennd4c","DENN/MADD domain containing 4C"
"ENSMUSG00000038025",125.485403707366,"Phf2","PHD finger protein 2"
"ENSMUSG00000038028",13.2671792465937,"Tigar","Trp53 induced glycolysis repulatory phosphatase"
"ENSMUSG00000038034",14.1885111387183,"Igsf8","immunoglobulin superfamily, member 8"
"ENSMUSG00000038037",3.50106119007335,"Socs1","suppressor of cytokine signaling 1"
"ENSMUSG00000038039",69.6526910446172,"Gcc2","GRIP and coiled-coil domain containing 2"
"ENSMUSG00000038042",9.76611805652039,"Ptpdc1","protein tyrosine phosphatase domain containing 1"
"ENSMUSG00000038046",2.21119654109896,"Mrm3","mitochondrial rRNA methyltransferase 3"
"ENSMUSG00000038047",34.6420791438837,"Haus6","HAUS augmin-like complex, subunit 6"
"ENSMUSG00000038055",15.2941094092678,"Dexi","dexamethasone-induced transcript"
"ENSMUSG00000038056",393.224451558765,"Kmt2c","lysine (K)-specific methyltransferase 2C"
"ENSMUSG00000038058",20.8221007620152,"Nod1","nucleotide-binding oligomerization domain containing 1"
"ENSMUSG00000038059",3.68532756849826,"Smim3","small integral membrane protein 3"
"ENSMUSG00000038065",85.3153332107348,"Mturn","maturin, neural progenitor differentiation regulator homolog (Xenopus)"
"ENSMUSG00000038069",27.8242231421619,"Cdkn2aip","CDKN2A interacting protein"
"ENSMUSG00000038070",4.60665946062283,"Cntln","centlein, centrosomal protein"
"ENSMUSG00000038072",38.8802058476567,"Galnt11","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11"
"ENSMUSG00000038079",3.86959394692318,"Tmem237","transmembrane protein 237"
"ENSMUSG00000038080",33.905013630184,"Kdm1b","lysine (K)-specific demethylase 1B"
"ENSMUSG00000038084",57.8596428254227,"Opa1","OPA1, mitochondrial dynamin like GTPase"
"ENSMUSG00000038085",1.10559827054948,"Cnbd2","cyclic nucleotide binding domain containing 2"
"ENSMUSG00000038095",230.148706652716,"Sbno1","strawberry notch homolog 1 (Drosophila)"
"ENSMUSG00000038102",58.0439092038476,"Trappc11","trafficking protein particle complex 11"
"ENSMUSG00000038116",50.857520445276,"Phf20","PHD finger protein 20"
"ENSMUSG00000038119",49.5676557963016,"Cdon","cell adhesion molecule-related/down-regulated by oncogenes"
"ENSMUSG00000038121",50.4889876884262,"Fam210a","family with sequence similarity 210, member A"
"ENSMUSG00000038122",1.4741310273993,"Tbc1d32","TBC1 domain family, member 32"
"ENSMUSG00000038126",45.6980618493785,"Mphosph9","M-phase phosphoprotein 9"
"ENSMUSG00000038127",36.3004765497079,"Ccdc50","coiled-coil domain containing 50"
"ENSMUSG00000038128",433.763054812245,"Camk4","calcium/calmodulin-dependent protein kinase IV"
"ENSMUSG00000038135",0.552799135274739,"Crygn","crystallin, gamma N"
"ENSMUSG00000038141",14.3727775171432,"Tmem181a","transmembrane protein 181A"
"ENSMUSG00000038145",88.0793288871085,"Snrk","SNF related kinase"
"ENSMUSG00000038146",0.552799135274739,"Notch3","notch 3"
"ENSMUSG00000038147",134.145923493337,"Cd84","CD84 antigen"
"ENSMUSG00000038150",25.7972929794878,"Ormdl3","ORM1-like 3 (S. cerevisiae)"
"ENSMUSG00000038151",13.2671792465937,"Prdm1","PR domain containing 1, with ZNF domain"
"ENSMUSG00000038152",1.28986464897439,NA,NA
"ENSMUSG00000038156",5.89652410959722,"Spon1","spondin 1, (f-spondin) extracellular matrix protein"
"ENSMUSG00000038160",17.6895723287917,"Atg5","autophagy related 5"
"ENSMUSG00000038167",0.921331892124566,"Plekhg6","pleckstrin homology domain containing, family G (with RhoGef domain) member 6"
"ENSMUSG00000038170",59.1495074743971,"Pde4dip","phosphodiesterase 4D interacting protein (myomegalin)"
"ENSMUSG00000038172",154.783757876927,"Ttc39b","tetratricopeptide repeat domain 39B"
"ENSMUSG00000038173",0.552799135274739,"Enpp6","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"ENSMUSG00000038174",23.7703628168138,"Fam126b","family with sequence similarity 126, member B"
"ENSMUSG00000038175",63.3876341781701,"Mylip","myosin regulatory light chain interacting protein"
"ENSMUSG00000038178",72.4166867209909,"Slc43a2","solute carrier family 43, member 2"
"ENSMUSG00000038179",9.58185167809548,"Slamf7","SLAM family member 7"
"ENSMUSG00000038180",1.10559827054948,"Spag4","sperm associated antigen 4"
"ENSMUSG00000038181",20.2693016267404,"Chpf2","chondroitin polymerizing factor 2"
"ENSMUSG00000038187",17.6895723287917,"Btbd10","BTB (POZ) domain containing 10"
"ENSMUSG00000038188",2.94826205479861,"Scarf1","scavenger receptor class F, member 1"
"ENSMUSG00000038195",1.10559827054948,"Rilp","Rab interacting lysosomal protein"
"ENSMUSG00000038205",17.1367731935169,"Prkab2","protein kinase, AMP-activated, beta 2 non-catalytic subunit"
"ENSMUSG00000038206",16.3997076798173,"Fbxo8","F-box protein 8"
"ENSMUSG00000038208",6.44932324487196,"Pgap3","post-GPI attachment to proteins 3"
