"","mouse_tg_2_204.counts","mouse_tg_2_205.counts","mouse_tg_2_226.counts","mouse_tg_2_227.counts","avg","Symbol","Name"
"ENSMUSG00000031112",2.04206287640841,2.15110286890439,1.91086098104191,1.15122985748624,7.25525658384094,"Stk26","serine/threonine kinase 26"
"ENSMUSG00000031119",8.78862503770708,8.63514151660189,6.43813161304889,6.22212327736611,30.084021444724,"Gpc4","glypican 4"
"ENSMUSG00000031129",22.2817493603044,25.5981241399622,22.8715360500093,24.4499293542316,95.2013389045075,"Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9"
"ENSMUSG00000031133",26.4951195989699,22.0641694267621,29.4566569692922,23.4631609049577,101.479106899982,"Arhgef6","Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6"
"ENSMUSG00000031134",33.4484729376264,24.3996525415726,27.3694088207695,28.4792338554334,113.696768155402,"Rbmx","RNA binding motif protein, X chromosome"
"ENSMUSG00000031137",55.4200355318941,48.33835446838,44.8611362626146,38.7580718687034,187.377598131592,"Fgf13","fibroblast growth factor 13"
"ENSMUSG00000031139",35.4388380196953,27.0731661072109,33.4547660988568,26.0945434363548,122.061313662118,"Mcf2","mcf.2 transforming sequence"
"ENSMUSG00000031144",482.39211898144,652.030009605904,512.463517254193,652.884380368209,2299.77002620974,"Syp","synaptophysin"
"ENSMUSG00000031145",1.03395588678907,1.32139176232698,0.764344392416763,1.06899915338008,4.18869119491289,"Prickle3","prickle planar cell polarity protein 3"
"ENSMUSG00000031146",1.36999154999552,1.65942221315481,1.14651658862514,1.26087079629445,5.43680114806993,"Plp2","proteolipid protein 2"
"ENSMUSG00000031147",0.594524634903714,0.215110286890439,0.499763641195576,1.09640938808213,2.40580795107186,"Magix","MAGI family member, X-linked"
"ENSMUSG00000031148",39.2127770064754,38.812041763232,40.3044677693608,27.739157518478,146.068444057546,"Gpkow","G patch domain and KOW motifs"
"ENSMUSG00000031149",38.592403474402,43.8210384436808,40.3926613531012,52.7372915667506,175.543394837935,"Praf2","PRA1 domain family 2"
"ENSMUSG00000031150",4.9371393594178,4.21001561485573,4.99763641195576,6.22212327736611,20.3669146635954,"Ccdc120","coiled-coil domain containing 120"
"ENSMUSG00000031153",80.0798834318133,87.2733163955493,90.1044447214376,91.3309020272418,348.788546576042,"Gripap1","GRIP1 associated protein 1"
"ENSMUSG00000031154",71.2395605997668,75.0734901247631,62.1470786757322,78.2562200743623,286.716349474624,"Otud5","OTU domain containing 5"
"ENSMUSG00000031155",16.0004673480608,18.2229143037186,19.0204162266787,26.6153378956938,79.8591357741519,"Pim2","proviral integration site 2"
"ENSMUSG00000031156",32.5437615366859,32.2358129925814,32.3670452327252,39.7996607873815,136.946280549374,"Slc35a2","solute carrier family 35 (UDP-galactose transporter), member A2"
"ENSMUSG00000031157",55.988711269628,70.0952234852986,55.8265385076705,81.7921403509272,263.702613613524,"Pqbp1","polyglutamine binding protein 1"
"ENSMUSG00000031158",17.2412144122077,19.6057661480143,17.08015738439,24.8884931094644,78.8156310540764,"Timm17b","translocase of inner mitochondrial membrane 17b"
"ENSMUSG00000031161",30.7601876319748,31.3753718450197,30.6619692804109,35.5510744085632,128.348603165969,"Hdac6","histone deacetylase 6"
"ENSMUSG00000031165",1.88696949339005,1.87453250004525,1.64628022982072,1.28828103099651,6.69606325425253,"Was","Wiskott-Aldrich syndrome"
"ENSMUSG00000031166",131.234850930702,115.206923650322,122.58908139915,107.612581440261,476.643437420436,"Wdr13","WD repeat domain 13"
"ENSMUSG00000031167",47.665366380976,40.0412434026059,30.6913671416577,32.344076948423,150.742053873663,"Rbm3","RNA binding motif protein 3"
"ENSMUSG00000031168",29.2351026989609,28.9169685662718,30.3385928066961,34.399844551077,122.890508623006,"Ebp","phenylalkylamine Ca2+ antagonist (emopamil) binding protein"
"ENSMUSG00000031169",32.4920637423465,32.9118738942371,35.1304441899243,40.2656347773164,140.800016603824,"Porcn","porcupine homolog (Drosophila)"
"ENSMUSG00000031170",7.78051804808774,8.42003122971145,8.2901968715972,9.62099238042073,34.1117385298171,"Slc38a5","solute carrier family 38, member 5"
"ENSMUSG00000031171",18.6112059622032,21.879789180856,18.4324590017427,24.5047498236357,83.4282039684377,"Ftsj1","FtsJ RNA methyltransferase homolog 1 (E. coli)"
"ENSMUSG00000031174",9.61578974713833,5.6543275411201,7.84922895289522,7.12666102253387,30.2460072636875,"Rpgr","retinitis pigmentosa GTPase regulator"
"ENSMUSG00000031176",207.463248684227,126.054628117797,191.968033941595,149.714701942615,675.200612686234,"Dynlt3","dynein light chain Tctex-type 3"
"ENSMUSG00000031189",8.50428716884009,7.16009954935317,9.84828351767752,2.13799830676016,27.6506685426309,"Aff2","AF4/FMR2 family, member 2"
"ENSMUSG00000031196",2.14545846508732,1.72088229512351,2.55761392847148,1.26087079629445,7.68482548497675,"F8","coagulation factor VIII"
"ENSMUSG00000031197",72.2735164865559,53.1629709029227,59.3836797185331,46.7892706364051,231.609437744417,"Vbp1","von Hippel-Lindau binding protein 1"
"ENSMUSG00000031198",46.1402814479622,43.6366581977747,42.1859308891559,40.1011733691041,172.064043903997,"Fundc2","FUN14 domain containing 2"
"ENSMUSG00000031200",2.30055184810568,1.13701151642089,2.38122676099068,1.26087079629445,7.0796609218117,"Mtcp1","mature T cell proliferation 1"
"ENSMUSG00000031201",40.3501284819434,37.7057602877954,39.5107255156973,40.594557593741,158.161171879177,"Brcc3","BRCA1/BRCA2-containing complex, subunit 3"
"ENSMUSG00000031202",31.6132012385758,22.7402303284178,29.5448505530326,18.6663698320983,102.564651952124,"Rab39b","RAB39B, member RAS oncogene family"
"ENSMUSG00000031207",89.3079397214058,83.9544719692397,99.0119966792176,65.7023325808219,337.976740950685,"Msn","moesin"
"ENSMUSG00000031209",14.6046269008956,16.1947315987516,18.9322226429383,11.320426931948,61.0520080745335,"Heph","hephaestin"
"ENSMUSG00000031210",10.2361632792118,8.02054069691492,10.9654022450559,4.13894544001006,33.3610516611926,"Gpr165","G protein-coupled receptor 165"
"ENSMUSG00000031212",1.57678272735333,1.13701151642089,0.881935837403957,0.904537745167761,4.50026782634594,"Pgr15l","G protein-coupled receptor 15-like"
"ENSMUSG00000031214",25.2026747404835,18.8375151234055,23.5770847199325,24.4225191195295,92.0397937033511,"Ophn1","oligophrenin 1"
"ENSMUSG00000031216",9.27975408393189,8.23565098380536,9.23092843149475,8.93573651286939,35.6820700121014,"Stard8","START domain containing 8"
"ENSMUSG00000031217",5.97109524620687,6.88352918049403,6.2323465843213,6.49622562438664,25.5831966354088,"Efnb1","ephrin B1"
"ENSMUSG00000031221",53.9983461875591,58.4178079112462,49.0062346984132,59.1238762523291,220.546265049548,"Igbp1","immunoglobulin (CD79A) binding protein 1"
"ENSMUSG00000031224",6.8758066471473,7.34447979525926,7.52585247918043,7.29112243074619,29.0372613523332,"Magee2","melanoma antigen, family E, 2"
"ENSMUSG00000031226",17.9649835329601,17.5775834430473,17.1389531068836,18.9404721791189,71.6219922620098,"Pbdc1","polysaccharide biosynthesis domain containing 1"
"ENSMUSG00000031227",165.407092989081,181.737462381436,165.539356680723,142.122066930147,654.805978981387,"Magee1","melanoma antigen, family E, 1"
"ENSMUSG00000031229",59.8401969479173,28.8555084843031,61.2063471158346,19.3790359343517,169.281088482407,"Atrx","ATRX, chromatin remodeler"
"ENSMUSG00000031231",184.586974689018,167.509453405683,385.023788749321,231.917995814073,969.038212658096,"Cox7b","cytochrome c oxidase subunit VIIb"
"ENSMUSG00000031232",76.512735622391,57.7724770505749,108.301720833206,54.2448544753636,296.831787981536,"Magt1","magnesium transporter 1"
"ENSMUSG00000031239",103.369739781737,94.6177961908086,88.0465944341617,87.6579305771666,373.692060983874,"Itm2a","integral membrane protein 2A"
"ENSMUSG00000031242",57.0226671564171,48.0617840995208,53.5335053304202,37.3875601336008,196.005516719959,"2610002M06Rik","RIKEN cDNA 2610002M06 gene"
"ENSMUSG00000031245",10.210314382042,5.99235799194793,10.2598535751327,8.11342947180779,34.5759554209305,"Hmgn5","high-mobility group nucleosome binding domain 5"
"ENSMUSG00000031246",73.204076784666,46.3409018043973,54.5918283353049,35.468843704457,209.605650628825,"Sh3bgrl","SH3-binding domain glutamic acid-rich protein like"
"ENSMUSG00000031250",1.73187611037169,1.72088229512351,1.29350589485914,1.67202431682525,6.41828861717959,"Tnmd","tenomodulin"
"ENSMUSG00000031253",3.79978788394983,4.02563536894964,3.52774334961583,3.48109980716078,14.8342664096761,"Srpx2","sushi-repeat-containing protein, X-linked 2"
"ENSMUSG00000031255",1.1632003726377,0.798981065593057,0.764344392416763,0.822307041061601,3.54883287170912,"Sytl4","synaptotagmin-like 4"
"ENSMUSG00000031256",61.3911307781009,43.6981182797434,66.7625428914796,43.4726322374566,215.32442418678,"Cstf2","cleavage stimulation factor, 3' pre-RNA subunit 2"
"ENSMUSG00000031258",1.11150257829825,1.10628147543654,1.02892514363795,1.01417868397597,4.26088788134871,"Xkrx","X-linked Kx blood group related, X-linked"
"ENSMUSG00000031262",0.491129046224807,0.706790942640012,0.499763641195576,0.520794459339014,2.21847808939941,"Cenpi","centromere protein I"
"ENSMUSG00000031264",1.80942280188087,2.24329299185743,1.70507595231432,1.34310150040061,7.10089324645323,"Btk","Bruton agammaglobulinemia tyrosine kinase"
"ENSMUSG00000031266",20.7308155301208,24.8606031563378,22.9009339112561,21.3799830676016,89.8723356653163,"Gla","galactosidase, alpha"
"ENSMUSG00000031273",2.6107386141424,2.08964278693569,2.1460438710163,1.6446140821232,8.49103935421758,"Col4a6","collagen, type IV, alpha 6"
"ENSMUSG00000031274",9.33145187827134,4.7016962706053,9.67189635019673,4.57750919524291,28.2825536943163,"Col4a5","collagen, type IV, alpha 5"
"ENSMUSG00000031278",36.033362654599,27.8106870908353,37.3940795059278,21.4622137717078,122.70034302307,"Acsl4","acyl-CoA synthetase long-chain family member 4"
"ENSMUSG00000031283",2.55904081980294,2.30475307382613,1.73447381356112,1.58979361271909,8.18806131990928,"Chrdl1","chordin-like 1"
"ENSMUSG00000031284",95.5116750421402,82.7252703298658,96.4249848894993,60.4943879874318,335.156318248937,"Pak3","p21 protein (Cdc42/Rac)-activated kinase 3"
"ENSMUSG00000031285",7.49618017922074,3.04227405745049,7.55525034042723,5.26276506279424,23.3564696398927,"Dcx","doublecortin"
"ENSMUSG00000031290",10.5205011480788,6.69914893458794,9.34851987648195,4.76938083815728,31.3375507973059,"Lrch2","leucine-rich repeats and calponin homology (CH) domain containing 2"
"ENSMUSG00000031292",31.5098056498969,24.5840327874787,31.6614965628021,16.1172180048074,103.872553004985,"Cdkl5","cyclin-dependent kinase-like 5"
"ENSMUSG00000031293",0.827164709431255,0.338030450827832,0.676150808676367,0.383743285828747,2.2250892547642,"Rs1","retinoschisis (X-linked, juvenile) 1 (human)"
"ENSMUSG00000031295",11.6578526235467,10.4482139346784,11.7003487762258,12.7183489017528,46.5247642362038,"Phka2","phosphorylase kinase alpha 2"
"ENSMUSG00000031297",5.9969441433766,7.71324028707144,5.37980860816414,5.48204694041067,24.5720399790228,"Slc7a3","solute carrier family 7 (cationic amino acid transporter, y+ system), member 3"
"ENSMUSG00000031298",2.42979633395431,1.9052625410296,1.64628022982072,1.39792196980472,7.37926107460935,"Adgrg2","adhesion G protein-coupled receptor G2"
"ENSMUSG00000031299",168.147076089072,166.833392504027,173.653166384839,131.62394703926,640.257582017199,"Pdha1","pyruvate dehydrogenase E1 alpha 1"
"ENSMUSG00000031302",22.798727303699,22.0641694267621,19.6083734516146,25.4915182729096,89.9627884549853,"Nlgn3","neuroligin 3"
"ENSMUSG00000031304",0.516977943394534,0.614600819686967,0.323376473714784,0.520794459339014,1.9757496961353,"Il2rg","interleukin 2 receptor, gamma chain"
"ENSMUSG00000031309",31.018676603672,18.4687546315934,33.1607874863888,15.6238337801704,98.2720525018246,"Rps6ka3","ribosomal protein S6 kinase polypeptide 3"
"ENSMUSG00000031310",59.7884991535779,52.1796095914235,57.2376358475168,57.5889031090141,226.794647701532,"Zmym3","zinc finger, MYM-type 3"
"ENSMUSG00000031311",67.6982616875142,72.3999765591247,68.9085867624958,64.7977948356541,273.804619844789,"Nono","non-POU-domain-containing, octamer binding protein"
"ENSMUSG00000031314",64.2086605696011,49.2295256569261,67.9678552025983,42.8421968393094,224.248238268435,"Taf1","TATA-box binding protein associated factor 1"
"ENSMUSG00000031320",209.01418251441,278.660011646071,197.877004052201,270.922759795095,956.473958007778,"Rps4x","ribosomal protein S4, X-linked"
"ENSMUSG00000031323",3.17941435187638,1.9052625410296,1.26410803361234,2.60397229669507,8.95275722321339,"Dmrtc1a","DMRT-like family C1a"
"ENSMUSG00000031327",55.0064531771784,37.9516006156702,56.9436572350488,37.8261238888336,187.727834916731,"Chic1","cysteine-rich hydrophobic domain 1"
"ENSMUSG00000031328",48.3891355017284,36.8453191402337,45.8606635450058,41.5813260430149,172.676444229983,"Flna","filamin, alpha"
"ENSMUSG00000031333",40.7120130423196,38.3818211894511,41.303995051752,25.0255442829747,145.423373566497,"Abcb7","ATP-binding cassette, sub-family B (MDR/TAP), member 7"
"ENSMUSG00000031337",10.778990119776,7.12936950836882,11.3181765800175,5.83837999153736,35.0649161996997,"Mtm1","X-linked myotubular myopathy gene 1"
"ENSMUSG00000031340",2.14545846508732,1.59796213118611,1.44049520109313,1.6446140821232,6.82852987948976,"Gabre","gamma-aminobutyric acid (GABA) A receptor, subunit epsilon"
"ENSMUSG00000031342",902.798582549875,677.505213581928,897.51670386476,499.743399087837,2977.5638990844,"Gpm6b","glycoprotein m6b"
"ENSMUSG00000031343",132.811633658056,141.265998405049,119.443510245743,105.72127524582,499.242417554668,"Gabra3","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3"
"ENSMUSG00000031344",6.3846776009225,4.94753659848009,5.05643213444935,3.91966356239363,20.3083098962456,"Gabrq","gamma-aminobutyric acid (GABA) A receptor, subunit theta"
"ENSMUSG00000031347",28.7439736527361,26.5814854514613,28.1337532131862,29.8497455905361,113.30895790792,"Cetn2","centrin 2"
"ENSMUSG00000031349",55.4200355318941,48.5227347142861,65.6160263028544,60.3573368139215,229.916133362956,"Nsdhl","NAD(P) dependent steroid dehydrogenase-like"
"ENSMUSG00000031351",1.42168934433497,0.891171188546103,0.999527282391151,0.685255867551334,3.99764368282356,"Zfp185","zinc finger protein 185"
"ENSMUSG00000031352",30.0622674083922,25.4137438940561,28.9862911893434,23.9017246601905,108.364027151982,"Hccs","holocytochrome c synthetase"
"ENSMUSG00000031353",94.58111474403,92.4666933219042,85.4889805056903,87.6853408118687,360.222129383493,"Rbbp7","retinoblastoma binding protein 7, chromatin remodeling factor"
"ENSMUSG00000031355",11.0116301943036,7.68251024608709,9.49550918271594,5.92061069564352,34.1102603187501,"Arhgap6","Rho GTPase activating protein 6"
"ENSMUSG00000031357",35.8524203744109,24.7376829924004,29.8976248879941,25.2996466299952,115.787374884801,"Syap1","synapse associated protein 1"
"ENSMUSG00000031358",21.5062824452126,19.759416352936,20.7548900402398,18.6115493626942,80.6321382010826,"Msl3","male-specific lethal 3 homolog (Drosophila)"
"ENSMUSG00000031360",38.9801369319479,38.2896310664981,36.8943158647322,40.7590190019533,154.923102865131,"Ctps2","cytidine 5'-triphosphate synthase 2"
"ENSMUSG00000031365",29.5969872593371,26.6122154924457,29.5154526917858,21.9281877616427,107.652843205211,"Zfp275","zinc finger protein 275"
"ENSMUSG00000031367",95.2014882761034,84.4768826659736,81.7554521273468,75.5700170735611,337.003840142985,"Ap1s2","adaptor-related protein complex 1, sigma 2 subunit"
"ENSMUSG00000031370",43.7621829083473,43.5137380338373,41.1276078842712,37.8535341235357,166.257062949991,"Zrsr2","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2"
"ENSMUSG00000031371",12.9761463792028,14.7811497134716,10.0834664076519,15.7060644842766,53.5468269846028,"Haus7","HAUS augmin-like complex, subunit 7"
"ENSMUSG00000031373",12.0197371839229,11.2779250412558,11.3181765800175,9.94991519684537,44.5657540020416,"Car5b","carbonic anhydrase 5b, mitochondrial"
"ENSMUSG00000031374",2.89507648300939,2.18183290988873,2.64580751221187,1.75425502093141,9.47697192604141,"Zfp92","zinc finger protein 92"
"ENSMUSG00000031375",43.3486005536317,37.6135701648424,41.2745971905052,35.3592027656488,157.595970674628,"Bgn","biglycan"
"ENSMUSG00000031376",72.4286098695742,68.0055806983629,80.0797740362793,48.1323721368057,268.646336741022,"Atp2b3","ATPase, Ca++ transporting, plasma membrane 3"
"ENSMUSG00000031377",1.36999154999552,1.9052625410296,1.70507595231432,1.50756290861293,6.48789295195237,"Bmx","BMX non-receptor tyrosine kinase"
"ENSMUSG00000031378",14.3978357235378,15.8567011479238,14.4637477334249,16.1172180048074,60.8355026096938,"Abcd1","ATP-binding cassette, sub-family D (ALD), member 1"
"ENSMUSG00000031379",7.6512735622391,9.64923286908539,6.1735508618277,8.63422393114681,32.108281224299,"Pir","pirin"
"ENSMUSG00000031381",27.5290754857589,17.1780929102507,27.2518173757823,15.7334747189786,87.6924604907706,"Piga","phosphatidylinositol glycan anchor biosynthesis, class A"
"ENSMUSG00000031383",0.801315812261528,0.798981065593057,0.764344392416763,1.06899915338008,3.43364042365143,"Dusp9","dual specificity phosphatase 9"
"ENSMUSG00000031385",75.4529308384323,63.1195041818515,70.7312541597974,67.2647159588389,276.56840513892,"Plxnb3","plexin B3"
