"","SRR2157283.counts","SRR2157284.counts","SRR2157286.counts","SRR2157287.counts","avg","Symbol","Name"
"ENSMUSG00000037652",98.211120497574,122.371822655068,136.923904205951,105.098824340162,462.605671698754,"Phc3","polyhomeotic-like 3 (Drosophila)"
"ENSMUSG00000037656",17.7693126098358,18.5480396630602,20.2912133430205,18.5859511786177,75.1945167945342,"Slc20a2","solute carrier family 20, member 2"
"ENSMUSG00000037661",20.7524818801002,11.6207992401185,3.10886794217613,8.5643653986753,44.0465144610701,"Gpr160","G protein-coupled receptor 160"
"ENSMUSG00000037669",42.8798156847569,42.6944205658854,41.3178578121472,44.483569533418,171.375663596208,"Ldah","lipid droplet associated hydrolase"
"ENSMUSG00000037674",102.205973259493,116.349364654714,137.99362220756,118.571721549421,475.120681671188,"Rfx7","regulatory factor X, 7"
"ENSMUSG00000037679",37.8473388288326,32.6569905652965,29.149815543845,26.4089237517361,126.06306868971,"Inf2","inverted formin, FH2 and WH2 domain containing"
"ENSMUSG00000037683",2.43841662091177,1.97921154941191,2.2731507534191,2.5309617148324,9.22174063857518,"Armc3","armadillo repeat containing 3"
"ENSMUSG00000037685",134.6057855948,140.156452149069,133.28017726297,130.229484599558,538.271899606397,"Atp8a1","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1"
"ENSMUSG00000037692",45.0328856798173,43.7123007912973,60.3053523407068,33.6183298485314,182.668868660353,"Ahdc1","AT hook, DNA binding motif, containing 1"
"ENSMUSG00000037697",30.3505047496465,33.6465963400024,31.9912539856188,28.9398854665685,124.928240541836,"Ddhd1","DDHD domain containing 1"
"ENSMUSG00000037703",2.62000083736264,2.45987721141194,3.00858187952528,2.65878806406636,10.7472479923662,"Lzts3","leucine zipper, putative tumor suppressor family member 3"
"ENSMUSG00000037706",119.923404664629,110.440004457184,100.820921651647,109.930660341205,441.114991114666,"Cd81","CD81 antigen"
"ENSMUSG00000037710",9.49426046014582,8.90645197235358,8.0563136996177,12.169068447073,38.6260945791901,"Cisd1","CDGSH iron sulfur domain 1"
"ENSMUSG00000037720",38.6514975016865,35.5692589880026,32.960685924577,37.8621646430989,145.043607057365,"Tmem33","transmembrane protein 33"
"ENSMUSG00000037722",12.42554852571,13.0062473247068,13.7391905831655,14.2398553046631,53.4108417382454,"Gnpnat1","glucosamine-phosphate N-acetyltransferase 1"
"ENSMUSG00000037725",17.3283223698836,10.8008401696478,3.84429906828231,12.9360265424767,44.9094881502905,"Ckap2","cytoskeleton associated protein 2"
"ENSMUSG00000037730",32.7889213705582,41.2806980305912,45.1287281928793,44.2790473746436,163.477394968672,"Mynn","myoneurin"
"ENSMUSG00000037731",180.883820187423,181.635071334601,183.456637275942,170.954959465498,716.930488263464,"Themis2","thymocyte selection associated family member 2"
"ENSMUSG00000037740",29.831692702644,29.0661353256491,28.8489573558924,30.5504974669164,118.297282851102,"Mrps26","mitochondrial ribosomal protein S26"
"ENSMUSG00000037742",5840.26721310718,5735.67024684359,5536.05808782692,6368.12976194694,23480.1253097246,"Eef1a1","eukaryotic translation elongation factor 1 alpha 1"
"ENSMUSG00000037750",26.6409986135786,21.3189358322368,15.2434815229281,20.5289116869739,83.7323276557174,"Fam222b","family with sequence similarity 222, member B"
"ENSMUSG00000037752",6.5889129969318,5.48524343694157,4.64658756948905,6.16123003307686,22.8819740364393,"Xkr8","X-linked Kx blood group related 8"
"ENSMUSG00000037754",148.665592068567,170.749407812836,212.940739695289,170.341392989175,702.697132565867,"Ppp1r16b","protein phosphatase 1, regulatory (inhibitor) subunit 16B"
"ENSMUSG00000037759",4.28019938777066,2.60124946494136,0.902574563857585,2.47983117513882,10.2638545917084,"Ptger2","prostaglandin E receptor 2 (subtype EP2)"
"ENSMUSG00000037761",24.0469383785661,24.8249677197665,28.6149565430405,27.0224902280591,104.509352869432,"Actr5","ARP5 actin-related protein 5"
"ENSMUSG00000037772",15.6940644218257,14.3351465078834,16.1126273992354,16.7452517496487,62.8870900785933,"Mrpl23","mitochondrial ribosomal protein L23"
"ENSMUSG00000037773",25.4477309054728,26.2386902550607,29.1832442313952,26.9969249582123,107.866590350141,"Pced1a","PC-esterase domain containing 1A"
"ENSMUSG00000037787",12.3736673210097,10.8856635217655,11.1317529542435,12.526982224928,46.9180660219468,"Apopt1","apoptogenic, mitochondrial 1"
"ENSMUSG00000037788",17.9249562239365,15.0702822262364,10.5634652658888,18.1257763213755,61.6844800374371,"Vopp1","vesicular, overexpressed in cancer, prosurvival protein 1"
"ENSMUSG00000037791",134.943013425351,147.309888177658,166.107148437346,140.353331458888,588.713381499243,"Phf12","PHD finger protein 12"
"ENSMUSG00000037795",135.358063062953,167.271650376012,196.259824607699,174.406270894815,673.295808941479,"N4bp2","NEDD4 binding protein 2"
"ENSMUSG00000037805",395.282898611208,380.093440839204,384.530192890881,429.445402886411,1589.3519352277,"Rpl10a","ribosomal protein L10A"
"ENSMUSG00000037808",72.737448989751,87.6225227375357,106.169511659692,90.7567079561114,357.28619134309,"Fam76b","family with sequence similarity 76, member B"
"ENSMUSG00000037815",67.6012097244262,59.2066997781219,41.3512864996975,55.297678678611,223.456874680857,"Ctnna1","catenin (cadherin associated protein), alpha 1"
"ENSMUSG00000037816",6.45920998518117,6.36175140882399,4.31230069398624,4.83183600104368,21.9650980890351,"Fbxw17","F-box and WD-40 domain protein 17"
"ENSMUSG00000037818",8.74198299199219,9.81123439494188,11.064895579143,9.58697619254698,39.205089158624,"Abhd18","abhydrolase domain containing 18"
"ENSMUSG00000037820",12.8924793680122,7.74719949341232,1.70486306506433,6.92818812848062,29.2727300549695,"Tgm2","transglutaminase 2, C polypeptide"
"ENSMUSG00000037822",195.929369550496,231.341555675546,280.232687734005,256.675309261791,964.178922221838,"Smim14","small integral membrane protein 14"
"ENSMUSG00000037824",100.182606276183,90.4216933574183,74.0445429238723,90.7822732259582,355.431115783432,"Tspan14","tetraspanin 14"
"ENSMUSG00000037826",27.6008009005332,34.5231043118848,39.7132808097337,36.4305095316785,138.26769555383,"Ppm1k","protein phosphatase 1K (PP2C domain containing)"
"ENSMUSG00000037827",1.01168349165488,0.508940112705919,0.300858187952528,0.562435936629423,2.38391772894275,NA,NA
"ENSMUSG00000037833",1.01168349165488,1.52682033811776,1.33714750201124,1.81513415912223,5.6907854909061,"Sh2d4b","SH2 domain containing 4B"
"ENSMUSG00000037845",3.65762493136765,3.95842309882381,5.0811605076427,4.26940006441425,16.9666086022484,"Fdxacb1","ferredoxin-fold anticodon binding domain containing 1"
"ENSMUSG00000037846",6.19980396167992,4.77838216929446,1.13657537670955,4.70400965180972,16.8187711594937,"Rtkn2","rhotekin 2"
"ENSMUSG00000037847",5.11029866297466,5.54179233835334,5.6160195084472,6.28905638231082,22.557166892086,"Nmrk1","nicotinamide riboside kinase 1"
"ENSMUSG00000037849",56.1095228833208,58.3584662569454,75.1811183005818,69.2563160149594,258.905423455807,"LOC102639543","signaling mucin HKR1-like"
"ENSMUSG00000037851",89.2097314820805,82.3352004555353,83.0034311873475,88.6603558286744,343.208718953638,"Iars","isoleucine-tRNA synthetase"
"ENSMUSG00000037857",91.7000293076925,106.905698118949,116.732976925581,105.840217165719,421.178921517941,"Nufip2","nuclear fragile X mental retardation protein interacting protein 2"
"ENSMUSG00000037860",47.65288651718,66.2187635531812,85.8448696291214,64.6034369028432,264.319956602326,"Aim2","absent in melanoma 2"
"ENSMUSG00000037868",3.65762493136765,3.30811073258847,3.97801381848343,4.4483569533418,15.3921064357814,"Egr2","early growth response 2"
"ENSMUSG00000037872",0.752277468153631,0.537214563411803,0.200572125301686,1.45722038126714,2.94728453813426,"Ackr1","atypical chemokine receptor 1 (Duffy blood group)"
"ENSMUSG00000037876",220.495119976064,279.973610889667,322.887693048163,276.999698789991,1100.35612270389,"Jmjd1c","jumonji domain containing 1C"
"ENSMUSG00000037885",29.7279302932435,29.4902520862374,24.1355124113028,26.051009973881,109.404704764665,"Stk35","serine/threonine kinase 35"
"ENSMUSG00000037890",2.72376324676314,4.12806980305912,3.94458513093315,3.98818209609954,14.784600276855,"Wdr19","WD repeat domain 19"
"ENSMUSG00000037894",198.186201954956,130.034198796362,62.9796473447293,144.264817745447,535.464865841495,"H2afz","H2A histone family, member Z"
"ENSMUSG00000037896",83.6843831815039,79.0270897229469,70.1333864804894,79.3034670647486,312.148326449689,"Rcor1","REST corepressor 1"
"ENSMUSG00000037902",302.830591835361,175.414692179307,31.4563949848144,93.6200181789521,603.321697178435,"Sirpa","signal-regulatory protein alpha"
"ENSMUSG00000037904",5.75881372172779,4.5239121129415,2.70772369157276,5.77775098537498,18.768200511617,"Ankrd9","ankyrin repeat domain 9"
"ENSMUSG00000037905",55.538829631618,47.3314304816505,42.4878618764071,43.7166114380142,189.07473342769,"Bri3bp","Bri3 binding protein"
"ENSMUSG00000037907",2.51623842796214,1.92266264800014,0.668573751005619,1.5850467305011,6.692521557469,"Ankrd13b","ankyrin repeat domain 13b"
"ENSMUSG00000037913",15.6162426147754,17.4736105362366,17.9177765269506,16.6174254004148,67.6250550783772,"Tmem156","transmembrane protein 156"
"ENSMUSG00000037916",63.2172479272551,55.5592956370628,50.3101747631728,60.3596021082758,229.446320435766,"Ndufv1","NADH dehydrogenase (ubiquinone) flavoprotein 1"
"ENSMUSG00000037921",14.6304997254706,11.3097802823538,10.9980382040424,12.8082001932428,49.7465184051095,"Ddx60","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60"
"ENSMUSG00000037922",412.248052548189,497.658606874271,620.570155683415,501.155984806662,2031.63279991254,"Bank1","B cell scaffold protein with ankyrin repeats 1"
"ENSMUSG00000037926",282.804446821065,343.110459315907,317.405388289917,301.619053652451,1244.93934807934,"Ssh2","slingshot homolog 2 (Drosophila)"
"ENSMUSG00000037933",56.2911070997717,57.1992137780041,50.9787485141784,50.3891468680269,214.858216259981,"Bicd2","bicaudal D homolog 2 (Drosophila)"
"ENSMUSG00000037935",85.993096790665,86.3501724557709,85.5440114411689,95.4095870682275,353.296867755832,"Smarce1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"ENSMUSG00000037936",66.9526946656731,45.0411999744738,15.109766772727,32.9025022928212,160.006163705695,"Scarb1","scavenger receptor class B, member 1"
"ENSMUSG00000037938",8.22317094498968,7.57755278917702,8.62460138797248,8.00192946204588,32.4272545841851,"Chchd5","coiled-coil-helix-coiled-coil-helix domain containing 5"
"ENSMUSG00000037940",23.1908985010119,30.6212301144728,26.9435221655264,30.1158878795209,110.871538660532,"Inpp4b","inositol polyphosphate-4-phosphatase, type II"
"ENSMUSG00000037944",136.291924747558,167.610943784483,204.048708806915,198.105276042791,706.056853381746,"Ccr7","chemokine (C-C motif) receptor 7"
"ENSMUSG00000037946",181.843622474378,185.28247547566,197.931258985213,172.233222957837,737.290579893089,"Fgd3","FYVE, RhoGEF and PH domain containing 3"
"ENSMUSG00000037949",42.5166472518552,34.6927510161201,25.4058025382135,35.1011154996453,137.716316305834,"Ano10","anoctamin 10"
"ENSMUSG00000037957",24.5657504255686,28.2461762551785,30.1526761703534,29.0165812761089,111.981184127209,"Wdr20","WD repeat domain 20"
"ENSMUSG00000037958",24.0988195832663,23.467794085884,26.5758066024733,25.0028339101625,99.1452541817862,"Nsrp1","nuclear speckle regulatory protein 1"
"ENSMUSG00000037960",22.80178946576,21.2906613815309,17.5834896514478,19.0972565755536,80.7731970742923,"Card19","caspase recruitment domain family, member 19"
"ENSMUSG00000037965",129.391724522424,157.545239333188,188.738369908886,155.743623906656,631.418957671155,"Zc3h7a","zinc finger CCCH type containing 7 A"
"ENSMUSG00000037966",28.6384249945382,19.1700775785896,11.4660398297464,17.077600257657,76.3521426605312,"Ninj1","ninjurin 1"
"ENSMUSG00000037971",6.12198215462954,6.7010448172946,5.91687769639972,7.84853784296513,26.588442511289,"1110032A03Rik","RIKEN cDNA 1110032A03 gene"
"ENSMUSG00000037972",353.414766418106,347.775743682378,482.476247413205,447.187700160085,1630.85445767377,"Snn","stannin"
"ENSMUSG00000037977",0.518812047002504,0.367567859176497,0.534859000804495,0.562435936629423,1.98367484361292,"6430571L13Rik","RIKEN cDNA 6430571L13 gene"
"ENSMUSG00000037979",1.97148577860951,1.35717363388245,2.07257862811742,1.63617727019468,7.03741531080407,"Ccdc92","coiled-coil domain containing 92"
"ENSMUSG00000037991",7.96376492148843,6.02245800035337,2.23972206586882,6.18679530292365,22.4127402906343,"Rmi2","RecQ mediated genome instability 2"
"ENSMUSG00000037992",72.114874533348,82.8158661175354,78.7245591809116,63.7342177280523,297.389517559847,"Rara","retinoic acid receptor, alpha"
"ENSMUSG00000037993",100.883002539637,97.2075615268305,97.2106233962169,100.215857799424,395.517045262109,"Dhx38","DEAH (Asp-Glu-Ala-His) box polypeptide 38"
"ENSMUSG00000037995",7.96376492148843,8.84990307094181,10.3294644530368,7.95079892235229,35.0939313678193,"Igsf9","immunoglobulin superfamily, member 9"
"ENSMUSG00000037997",36.4206056995758,41.6765403404736,44.3932970667731,41.9270425487388,164.417485655561,"Parp11","poly (ADP-ribose) polymerase family, member 11"
"ENSMUSG00000037999",70.1174481523884,89.6017342869476,94.8706152676973,84.3653904944134,338.955188201447,"Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"ENSMUSG00000038000",43.3986277317594,45.6915123407092,52.4830394539411,55.0675912499898,196.6407707764,"Acd","adrenocortical dysplasia"
"ENSMUSG00000038002",75.7724994647157,84.0316674978884,87.7168761319372,71.7105819202514,319.231625014793,"Cramp1l","Crm, cramped-like (Drosophila)"
"ENSMUSG00000038005",32.6332777564575,31.0736213257669,26.2415197269705,31.9054567687963,121.853875577991,"Hpf1","histone PARylation factor 1"
"ENSMUSG00000038007",0.70039626345338,0.593763464823572,0.635145063455338,0.894784444637718,2.82408923637001,"Acer2","alkaline ceramidase 2"
"ENSMUSG00000038010",3.47604071491678,3.2515618311767,3.17572531727669,3.52800723885729,13.4313351022275,"Ccdc138","coiled-coil domain containing 138"
"ENSMUSG00000038013",60.6750688969428,65.5119022855341,69.0302397913301,60.206210489195,255.423421463002,"Wipf2","WAS/WASL interacting protein family, member 2"
"ENSMUSG00000038014",226.357696107192,223.707453984957,204.115566182015,211.066867855114,865.247584129279,"Fam120a","family with sequence similarity 120, member A"
"ENSMUSG00000038020",2.95722866791427,5.31559673270626,3.6771556305309,8.89671390668359,20.846694937835,"Rapgefl1","Rap guanine nucleotide exchange factor (GEF)-like 1"
"ENSMUSG00000038023",65.2924961152651,63.8437096938869,60.0044941527543,63.529695569278,252.670395531184,"Atp6v0a2","ATPase, H+ transporting, lysosomal V0 subunit A2"
"ENSMUSG00000038024",37.6398140100316,38.5663507628263,36.3369833671554,35.3312029282665,147.87435106828,"Dennd4c","DENN/MADD domain containing 4C"
"ENSMUSG00000038025",122.673108513742,120.392611105656,112.420676231595,110.92770586523,466.414101716223,"Phf2","PHD finger protein 2"
"ENSMUSG00000038028",13.3594102103145,13.1193451275304,12.8366160193079,11.6833283199839,50.9986996771366,"Tigar","Trp53 induced glycolysis repulatory phosphatase"
"ENSMUSG00000038034",29.1831776438908,22.8740306210605,18.1517773398025,21.9094362587007,92.1184218634545,"Igsf8","immunoglobulin superfamily, member 8"
"ENSMUSG00000038037",4.12455577366991,3.22328738047082,3.24258269237725,4.60174857242255,15.1921744189405,"Socs1","suppressor of cytokine signaling 1"
"ENSMUSG00000038039",43.2170435153086,50.2719733550624,44.3598683792228,42.1315647075131,179.980449957107,"Gcc2","GRIP and coiled-coil domain containing 2"
"ENSMUSG00000038042",5.44752649352629,6.58794701447106,8.5911727004222,7.64401568419079,28.2706618926103,"Ptpdc1","protein tyrosine phosphatase domain containing 1"
"ENSMUSG00000038045",1.32297071985638,1.2723502817648,0.902574563857585,0.945914984331302,4.44381054981007,"Sult6b1","sulfotransferase family, cytosolic, 6B, member 1"
"ENSMUSG00000038046",5.00653625357416,5.08940112705919,4.47944413173764,6.46801327123836,21.0433947836094,"Mrm3","mitochondrial rRNA methyltransferase 3"
"ENSMUSG00000038047",31.8291190836036,35.456161185179,38.2424185575214,40.5720832468588,146.099782073163,"Haus6","HAUS augmin-like complex, subunit 6"
"ENSMUSG00000038055",40.7526862920467,45.6066889885915,62.1439301559722,42.2082605170535,190.711565953664,"Dexi","dexamethasone-induced transcript"
"ENSMUSG00000038056",247.499287022544,297.786514834374,357.051811724551,206.413988742998,1108.75160232447,"Kmt2c","lysine (K)-specific methyltransferase 2C"
"ENSMUSG00000038058",62.8281388920032,67.4345649335343,56.160195084472,55.8345493453936,242.257448255403,"Nod1","nucleotide-binding oligomerization domain containing 1"
"ENSMUSG00000038059",14.085747076118,11.8187203950597,5.88344900884944,11.5043714310564,43.2922879110835,"Smim3","small integral membrane protein 3"
"ENSMUSG00000038065",12.6071327421608,18.6045885644719,24.0017976611017,24.4148327036863,79.6283516714208,"Mturn","maturin, neural progenitor differentiation regulator homolog (Xenopus)"
"ENSMUSG00000038068",26.6928798182788,13.1193451275304,2.74115237912304,7.9252336525055,50.4786109774377,"Rnf144b","ring finger protein 144B"
